MONTH,YEAR,VEHICLE_TYPE,SCENARIO,LGA,VALUE
Dec,2044,RES_LARGE,HIGH,Stonnington,4569.0
Dec,2044,RES_LARGE,HIGH,Port Phillip,3429.0
Dec,2044,RES_LARGE,HIGH,Glen Eira,3181.0
Dec,2044,RES_LARGE,HIGH,Bayside,6468.0
Dec,2044,RES_LARGE,HIGH,Kingston,4238.0
Dec,2044,RES_LARGE,HIGH,Bayside,2753.0
Dec,2044,RES_LARGE,HIGH,Bayside,2715.0
Dec,2044,RES_LARGE,HIGH,Kingston,6323.0
Dec,2044,RES_LARGE,HIGH,Kingston,5467.0
Dec,2044,RES_LARGE,HIGH,Kingston,3526.0
Dec,2044,RES_LARGE,HIGH,Kingston,9514.0
Dec,2044,RES_LARGE,HIGH,Kingston,6171.0
Dec,2044,RES_LARGE,HIGH,Kingston,3091.0
Dec,2044,RES_LARGE,HIGH,Frankston,13877.0
Dec,2044,RES_LARGE,HIGH,Frankston,1121.0
Dec,2044,RES_LARGE,HIGH,Kingston,5631.0
Dec,2044,RES_LARGE,HIGH,Glen Eira,7695.0
Dec,2044,RES_LARGE,HIGH,Port Phillip,3233.0
Dec,2044,RES_LARGE,HIGH,Port Phillip,2373.0
Dec,2044,RES_LARGE,HIGH,Port Phillip,5910.0
Dec,2044,RES_LARGE,HIGH,Whittlesea,4502.0
Dec,2044,RES_LARGE,HIGH,Whittlesea,5898.0
Dec,2044,RES_LARGE,HIGH,Whittlesea,10696.0
Dec,2044,RES_LARGE,HIGH,Whittlesea,2230.0
Dec,2044,RES_LARGE,HIGH,Yarra Ranges,1680.0
Dec,2044,RES_LARGE,HIGH,Yarra Ranges,340.0
Dec,2044,RES_LARGE,HIGH,Yarra Ranges,319.0
Dec,2044,RES_LARGE,HIGH,Yarra Ranges,822.0
Dec,2044,RES_LARGE,HIGH,Yarra Ranges,1025.0
Dec,2044,RES_LARGE,HIGH,Yarra Ranges,1059.0
Dec,2044,RES_LARGE,HIGH,Yarra Ranges,2065.0
Dec,2044,RES_LARGE,HIGH,Yarra Ranges,610.0
Dec,2044,RES_LARGE,HIGH,Yarra Ranges,18.0
Dec,2044,RES_LARGE,HIGH,Yarra Ranges,414.0
Dec,2044,RES_LARGE,HIGH,Yarra Ranges,278.0
Dec,2044,RES_LARGE,HIGH,Greater Dandenong,6125.0
Dec,2044,RES_LARGE,HIGH,Casey,13961.0
Dec,2044,RES_LARGE,HIGH,Casey,12746.0
Dec,2044,RES_LARGE,HIGH,Casey,1845.0
Dec,2044,RES_LARGE,HIGH,Cardinia,12715.0
Dec,2044,RES_LARGE,HIGH,Cardinia,618.0
Dec,2044,RES_LARGE,HIGH,Cardinia,247.0
Dec,2044,RES_LARGE,HIGH,Cardinia,827.0
Dec,2044,RES_LARGE,HIGH,Cardinia,742.0
Dec,2044,RES_LARGE,HIGH,Mornington Peninsula,5651.0
Dec,2044,RES_LARGE,HIGH,Mornington Peninsula,898.0
Dec,2044,RES_LARGE,HIGH,Mornington Peninsula,3895.0
Dec,2044,RES_LARGE,HIGH,Mornington Peninsula,2505.0
Dec,2044,RES_LARGE,HIGH,Mornington Peninsula,355.0
Dec,2044,RES_LARGE,HIGH,Mornington Peninsula,1100.0
Dec,2044,RES_LARGE,HIGH,Mornington Peninsula,1161.0
Dec,2044,RES_LARGE,HIGH,Mornington Peninsula,959.0
Dec,2044,RES_LARGE,HIGH,Mornington Peninsula,519.0
Dec,2044,RES_LARGE,HIGH,Mornington Peninsula,4955.0
Dec,2044,RES_LARGE,HIGH,Mornington Peninsula,7161.0
Dec,2044,RES_LARGE,HIGH,Mornington Peninsula,309.0
Dec,2044,RES_LARGE,HIGH,Mornington Peninsula,4996.0
Dec,2044,RES_LARGE,HIGH,Greater Dandenong,5805.0
Dec,2044,RES_LARGE,HIGH,Casey,25960.0
Dec,2044,RES_LARGE,HIGH,Casey,852.0
Dec,2044,RES_LARGE,HIGH,Cardinia,1227.0
Dec,2045,RES_SMALL,LOW,Melbourne,3020.0
Dec,2045,RES_SMALL,LOW,Melbourne,677.0
Dec,2045,RES_SMALL,LOW,Melbourne,403.0
Dec,2045,RES_SMALL,LOW,Port Phillip,1480.0
Dec,2045,RES_SMALL,LOW,Melbourne,1675.0
Dec,2045,RES_SMALL,LOW,Melbourne,903.0
Dec,2045,RES_SMALL,LOW,Maribyrnong,1524.0
Dec,2045,RES_SMALL,LOW,Maribyrnong,2328.0
Dec,2045,RES_SMALL,LOW,Maribyrnong,1171.0
Dec,2045,RES_SMALL,LOW,Hobsons Bay,1446.0
Dec,2045,RES_SMALL,LOW,Hobsons Bay,1428.0
Dec,2045,RES_SMALL,LOW,Maribyrnong,982.0
Dec,2045,RES_SMALL,LOW,Brimbank,3826.0
Dec,2045,RES_SMALL,LOW,Brimbank,4440.0
Dec,2045,RES_SMALL,LOW,Hobsons Bay,1082.0
Dec,2045,RES_SMALL,LOW,Hobsons Bay,2395.0
Dec,2045,RES_SMALL,LOW,Moonee Valley,1249.0
Dec,2045,RES_SMALL,LOW,Moonee Valley,2317.0
Dec,2045,RES_SMALL,LOW,Brimbank,1370.0
Dec,2045,RES_SMALL,LOW,Brimbank,586.0
Dec,2045,RES_SMALL,LOW,Brimbank,4353.0
Dec,2045,RES_SMALL,LOW,Moonee Valley,2265.0
Dec,2045,RES_SMALL,LOW,Moonee Valley,1343.0
Dec,2045,RES_SMALL,LOW,Moonee Valley,1567.0
Dec,2045,RES_SMALL,LOW,Moonee Valley,3183.0
Dec,2045,RES_SMALL,LOW,Moonee Valley,2265.0
Dec,2045,RES_SMALL,LOW,Hume,1592.0
Dec,2045,RES_SMALL,LOW,Hume,1447.0
Dec,2045,RES_SMALL,LOW,Hume,881.0
Dec,2045,RES_SMALL,LOW,Melbourne,879.0
Dec,2045,RES_SMALL,LOW,Merri-Bek,1018.0
Dec,2045,RES_SMALL,LOW,Merri-Bek,2044.0
Dec,2045,RES_SMALL,LOW,Merri-Bek,875.0
Dec,2045,RES_SMALL,LOW,Merri-Bek,2765.0
Dec,2045,RES_SMALL,LOW,Merri-Bek,1807.0
Dec,2045,RES_SMALL,LOW,Merri-Bek,1168.0
Dec,2045,RES_SMALL,LOW,Merri-Bek,816.0
Dec,2045,RES_SMALL,LOW,Hume,85.0
Dec,2045,RES_SMALL,LOW,Hume,56.0
Dec,2045,RES_SMALL,LOW,Hume,8235.0
Dec,2045,RES_SMALL,LOW,Yarra,702.0
Dec,2045,RES_SMALL,LOW,Yarra,712.0
Dec,2045,RES_SMALL,LOW,Yarra,624.0
Dec,2045,RES_SMALL,LOW,Yarra,1300.0
Dec,2045,RES_SMALL,LOW,Darebin,1792.0
Dec,2045,RES_SMALL,LOW,Darebin,1399.0
Dec,2045,RES_SMALL,LOW,Darebin,2954.0
Dec,2045,RES_SMALL,LOW,Darebin,4000.0
Dec,2045,RES_SMALL,LOW,Whittlesea,1993.0
Dec,2045,RES_SMALL,LOW,Whittlesea,1887.0
Dec,2045,RES_SMALL,LOW,Whittlesea,2836.0
Dec,2045,RES_SMALL,LOW,Darebin,1067.0
Dec,2045,RES_SMALL,LOW,Banyule,1188.0
Dec,2045,RES_SMALL,LOW,Darebin,2750.0
Dec,2045,RES_SMALL,LOW,Banyule,2356.0
Dec,2045,RES_SMALL,LOW,Banyule,1146.0
Dec,2045,RES_SMALL,LOW,Banyule,755.0
Dec,2045,RES_SMALL,LOW,Nillumbik,163.0
Dec,2045,RES_SMALL,LOW,Banyule,383.0
Dec,2045,RES_SMALL,LOW,Nillumbik,806.0
Dec,2045,RES_SMALL,LOW,Nillumbik,2671.0
Dec,2045,RES_SMALL,LOW,Nillumbik,161.0
Dec,2045,RES_SMALL,LOW,Nillumbik,154.0
Dec,2045,RES_SMALL,LOW,Nillumbik,451.0
Dec,2045,RES_SMALL,LOW,Boroondara,2221.0
Dec,2045,RES_SMALL,LOW,Boroondara,589.0
Dec,2045,RES_SMALL,LOW,Boroondara,1441.0
Dec,2045,RES_SMALL,LOW,Boroondara,1891.0
Dec,2045,RES_SMALL,LOW,Manningham,1047.0
Dec,2045,RES_SMALL,LOW,Manningham,1641.0
Dec,2045,RES_SMALL,LOW,Manningham,1251.0
Dec,2045,RES_SMALL,LOW,Manningham,2420.0
Dec,2045,RES_SMALL,LOW,Manningham,2695.0
Dec,2045,RES_SMALL,LOW,Manningham,1202.0
Dec,2045,RES_SMALL,LOW,Yarra,3511.0
Dec,2045,RES_SMALL,LOW,Boroondara,1828.0
Dec,2045,RES_SMALL,LOW,Boroondara,1252.0
Dec,2045,RES_SMALL,LOW,Boroondara,1998.0
Dec,2045,RES_SMALL,LOW,Boroondara,761.0
Dec,2045,RES_SMALL,LOW,Boroondara,1675.0
Dec,2045,RES_SMALL,LOW,Whitehorse,1717.0
Dec,2045,RES_SMALL,LOW,Boroondara,1461.0
Dec,2045,RES_SMALL,LOW,Whitehorse,2986.0
Dec,2045,RES_SMALL,LOW,Whitehorse,2116.0
Dec,2045,RES_SMALL,LOW,Maroondah,3253.0
Dec,2045,RES_SMALL,LOW,Maroondah,1738.0
Dec,2045,RES_SMALL,LOW,Maroondah,4103.0
Dec,2045,RES_SMALL,LOW,Maroondah,1332.0
Dec,2045,RES_SMALL,LOW,Yarra Ranges,1255.0
Dec,2045,RES_SMALL,LOW,Yarra Ranges,1653.0
Dec,2045,RES_SMALL,LOW,Stonnington,1721.0
Dec,2045,RES_SMALL,LOW,Stonnington,1353.0
Dec,2045,RES_SMALL,LOW,Stonnington,799.0
Dec,2045,RES_SMALL,LOW,Stonnington,1111.0
Dec,2045,RES_SMALL,LOW,Monash,3256.0
Dec,2045,RES_SMALL,LOW,Monash,5643.0
Dec,2045,RES_SMALL,LOW,Whitehorse,979.0
Dec,2045,RES_SMALL,LOW,Knox,3243.0
Dec,2045,RES_SMALL,LOW,Maroondah,2141.0
Dec,2045,RES_SMALL,LOW,Maroondah,2035.0
Dec,2045,RES_SMALL,LOW,Maroondah,3596.0
Dec,2045,RES_SMALL,LOW,Glen Eira,1294.0
Dec,2045,RES_SMALL,LOW,Glen Eira,1637.0
Dec,2045,RES_SMALL,LOW,Glen Eira,2543.0
Dec,2045,RES_SMALL,LOW,Kingston,2496.0
Dec,2045,RES_SMALL,LOW,Monash,2120.0
Dec,2045,RES_SMALL,LOW,Monash,932.0
Dec,2045,RES_SMALL,LOW,Monash,1653.0
Dec,2045,RES_SMALL,LOW,Monash,1785.0
Dec,2045,RES_SMALL,LOW,Greater Dandenong,1899.0
Dec,2045,RES_SMALL,LOW,Greater Dandenong,2717.0
Dec,2045,RES_SMALL,LOW,Greater Dandenong,3323.0
Dec,2045,RES_SMALL,LOW,Greater Dandenong,5429.0
Dec,2045,RES_SMALL,LOW,Knox,3323.0
Dec,2045,RES_SMALL,LOW,Knox,815.0
Dec,2045,RES_SMALL,LOW,Stonnington,1390.0
Dec,2045,RES_SMALL,LOW,Stonnington,1643.0
Dec,2045,RES_SMALL,LOW,Port Phillip,1235.0
Dec,2045,RES_SMALL,LOW,Glen Eira,1146.0
Dec,2045,RES_SMALL,LOW,Bayside,2319.0
Dec,2045,RES_SMALL,LOW,Kingston,1523.0
Dec,2045,RES_SMALL,LOW,Bayside,993.0
Dec,2045,RES_SMALL,LOW,Bayside,980.0
Dec,2045,RES_SMALL,LOW,Kingston,2279.0
Dec,2045,RES_SMALL,LOW,Kingston,1967.0
Dec,2045,RES_SMALL,LOW,Kingston,1272.0
Dec,2045,RES_SMALL,LOW,Kingston,3414.0
Dec,2045,RES_SMALL,LOW,Kingston,2224.0
Dec,2045,RES_SMALL,LOW,Kingston,1114.0
Dec,2045,RES_SMALL,LOW,Frankston,4953.0
Dec,2045,RES_SMALL,LOW,Frankston,406.0
Dec,2045,RES_SMALL,LOW,Kingston,2028.0
Dec,2045,RES_SMALL,LOW,Glen Eira,2765.0
Dec,2045,RES_SMALL,LOW,Port Phillip,1161.0
Dec,2045,RES_SMALL,LOW,Port Phillip,853.0
Dec,2045,RES_SMALL,LOW,Port Phillip,2124.0
Dec,2045,RES_SMALL,LOW,Whittlesea,1625.0
Dec,2045,RES_SMALL,LOW,Whittlesea,2126.0
Dec,2045,RES_SMALL,LOW,Whittlesea,3848.0
Dec,2045,RES_SMALL,LOW,Whittlesea,804.0
Dec,2045,RES_SMALL,LOW,Yarra Ranges,607.0
Dec,2045,RES_SMALL,LOW,Yarra Ranges,122.0
Dec,2045,RES_SMALL,LOW,Yarra Ranges,115.0
Dec,2045,RES_SMALL,LOW,Yarra Ranges,296.0
Dec,2045,RES_SMALL,LOW,Yarra Ranges,370.0
Dec,2045,RES_SMALL,LOW,Yarra Ranges,383.0
Dec,2045,RES_SMALL,LOW,Yarra Ranges,746.0
Dec,2045,RES_SMALL,LOW,Yarra Ranges,220.0
Dec,2045,RES_SMALL,LOW,Yarra Ranges,6.0
Dec,2045,RES_SMALL,LOW,Yarra Ranges,149.0
Dec,2045,RES_SMALL,LOW,Yarra Ranges,101.0
Dec,2045,RES_SMALL,LOW,Greater Dandenong,2206.0
Dec,2045,RES_SMALL,LOW,Casey,4957.0
Dec,2045,RES_SMALL,LOW,Casey,4561.0
Dec,2045,RES_SMALL,LOW,Casey,665.0
Dec,2045,RES_SMALL,LOW,Cardinia,4565.0
Dec,2045,RES_SMALL,LOW,Cardinia,223.0
Dec,2045,RES_SMALL,LOW,Cardinia,89.0
Dec,2045,RES_SMALL,LOW,Cardinia,299.0
Dec,2045,RES_SMALL,LOW,Cardinia,268.0
Dec,2045,RES_SMALL,LOW,Mornington Peninsula,2040.0
Dec,2045,RES_SMALL,LOW,Mornington Peninsula,324.0
Dec,2045,RES_SMALL,LOW,Mornington Peninsula,1405.0
Dec,2045,RES_SMALL,LOW,Mornington Peninsula,905.0
Dec,2045,RES_SMALL,LOW,Mornington Peninsula,128.0
Dec,2045,RES_SMALL,LOW,Mornington Peninsula,399.0
Dec,2045,RES_SMALL,LOW,Mornington Peninsula,420.0
Dec,2045,RES_SMALL,LOW,Mornington Peninsula,346.0
Dec,2045,RES_SMALL,LOW,Mornington Peninsula,187.0
Dec,2045,RES_SMALL,LOW,Mornington Peninsula,1782.0
Dec,2045,RES_SMALL,LOW,Mornington Peninsula,2577.0
Dec,2045,RES_SMALL,LOW,Mornington Peninsula,111.0
Dec,2045,RES_SMALL,LOW,Mornington Peninsula,1798.0
Dec,2045,RES_SMALL,LOW,Greater Dandenong,2093.0
Dec,2045,RES_SMALL,LOW,Casey,9237.0
Dec,2045,RES_SMALL,LOW,Casey,308.0
Dec,2045,RES_SMALL,LOW,Cardinia,443.0
Dec,2045,RES_SMALL,MEDIUM,Melbourne,3706.0
Dec,2045,RES_SMALL,MEDIUM,Melbourne,831.0
Dec,2045,RES_SMALL,MEDIUM,Melbourne,494.0
Dec,2045,RES_SMALL,MEDIUM,Port Phillip,1817.0
Dec,2045,RES_SMALL,MEDIUM,Melbourne,2056.0
Dec,2045,RES_SMALL,MEDIUM,Melbourne,1109.0
Dec,2045,RES_SMALL,MEDIUM,Maribyrnong,1870.0
Dec,2045,RES_SMALL,MEDIUM,Maribyrnong,2857.0
Dec,2045,RES_SMALL,MEDIUM,Maribyrnong,1438.0
Dec,2045,RES_SMALL,MEDIUM,Hobsons Bay,1775.0
Dec,2045,RES_SMALL,MEDIUM,Hobsons Bay,1752.0
Dec,2045,RES_SMALL,MEDIUM,Maribyrnong,1205.0
Dec,2045,RES_SMALL,MEDIUM,Brimbank,4695.0
Dec,2045,RES_SMALL,MEDIUM,Brimbank,5447.0
Dec,2045,RES_SMALL,MEDIUM,Hobsons Bay,1328.0
Dec,2045,RES_SMALL,MEDIUM,Hobsons Bay,2939.0
Dec,2045,RES_SMALL,MEDIUM,Moonee Valley,1533.0
Dec,2045,RES_SMALL,MEDIUM,Moonee Valley,2844.0
Dec,2045,RES_SMALL,MEDIUM,Brimbank,1682.0
Dec,2045,RES_SMALL,MEDIUM,Brimbank,719.0
Dec,2045,RES_SMALL,MEDIUM,Brimbank,5341.0
Dec,2045,RES_SMALL,MEDIUM,Moonee Valley,2779.0
Dec,2045,RES_SMALL,MEDIUM,Moonee Valley,1649.0
Dec,2045,RES_SMALL,MEDIUM,Moonee Valley,1923.0
Dec,2045,RES_SMALL,MEDIUM,Moonee Valley,3908.0
Dec,2045,RES_SMALL,MEDIUM,Moonee Valley,2780.0
Dec,2045,RES_SMALL,MEDIUM,Hume,1954.0
Dec,2045,RES_SMALL,MEDIUM,Hume,1776.0
Dec,2045,RES_SMALL,MEDIUM,Hume,1081.0
Dec,2045,RES_SMALL,MEDIUM,Melbourne,1079.0
Dec,2045,RES_SMALL,MEDIUM,Merri-Bek,1249.0
Dec,2045,RES_SMALL,MEDIUM,Merri-Bek,2508.0
Dec,2045,RES_SMALL,MEDIUM,Merri-Bek,1074.0
Dec,2045,RES_SMALL,MEDIUM,Merri-Bek,3393.0
Dec,2045,RES_SMALL,MEDIUM,Merri-Bek,2218.0
Dec,2045,RES_SMALL,MEDIUM,Merri-Bek,1433.0
Dec,2045,RES_SMALL,MEDIUM,Merri-Bek,1002.0
Dec,2045,RES_SMALL,MEDIUM,Hume,104.0
Dec,2045,RES_SMALL,MEDIUM,Hume,69.0
Dec,2045,RES_SMALL,MEDIUM,Hume,10102.0
Dec,2045,RES_SMALL,MEDIUM,Yarra,862.0
Dec,2045,RES_SMALL,MEDIUM,Yarra,874.0
Dec,2045,RES_SMALL,MEDIUM,Yarra,766.0
Dec,2045,RES_SMALL,MEDIUM,Yarra,1596.0
Dec,2045,RES_SMALL,MEDIUM,Darebin,2199.0
Dec,2045,RES_SMALL,MEDIUM,Darebin,1717.0
Dec,2045,RES_SMALL,MEDIUM,Darebin,3625.0
Dec,2045,RES_SMALL,MEDIUM,Darebin,4908.0
Dec,2045,RES_SMALL,MEDIUM,Whittlesea,2446.0
Dec,2045,RES_SMALL,MEDIUM,Whittlesea,2316.0
Dec,2045,RES_SMALL,MEDIUM,Whittlesea,3480.0
Dec,2045,RES_SMALL,MEDIUM,Darebin,1309.0
Dec,2045,RES_SMALL,MEDIUM,Banyule,1457.0
Dec,2045,RES_SMALL,MEDIUM,Darebin,3375.0
Dec,2045,RES_SMALL,MEDIUM,Banyule,2891.0
Dec,2045,RES_SMALL,MEDIUM,Banyule,1406.0
Dec,2045,RES_SMALL,MEDIUM,Banyule,926.0
Dec,2045,RES_SMALL,MEDIUM,Nillumbik,200.0
Dec,2045,RES_SMALL,MEDIUM,Banyule,470.0
Dec,2045,RES_SMALL,MEDIUM,Nillumbik,989.0
Dec,2045,RES_SMALL,MEDIUM,Nillumbik,3277.0
Dec,2045,RES_SMALL,MEDIUM,Nillumbik,198.0
Dec,2045,RES_SMALL,MEDIUM,Nillumbik,189.0
Dec,2045,RES_SMALL,MEDIUM,Nillumbik,554.0
Dec,2045,RES_SMALL,MEDIUM,Boroondara,2726.0
Dec,2045,RES_SMALL,MEDIUM,Boroondara,723.0
Dec,2045,RES_SMALL,MEDIUM,Boroondara,1768.0
Dec,2045,RES_SMALL,MEDIUM,Boroondara,2321.0
Dec,2045,RES_SMALL,MEDIUM,Manningham,1285.0
Dec,2045,RES_SMALL,MEDIUM,Manningham,2014.0
Dec,2045,RES_SMALL,MEDIUM,Manningham,1535.0
Dec,2045,RES_SMALL,MEDIUM,Manningham,2969.0
Dec,2045,RES_SMALL,MEDIUM,Manningham,3307.0
Dec,2045,RES_SMALL,MEDIUM,Manningham,1475.0
Dec,2045,RES_SMALL,MEDIUM,Yarra,4308.0
Dec,2045,RES_SMALL,MEDIUM,Boroondara,2243.0
Dec,2045,RES_SMALL,MEDIUM,Boroondara,1537.0
Dec,2045,RES_SMALL,MEDIUM,Boroondara,2452.0
Dec,2045,RES_SMALL,MEDIUM,Boroondara,934.0
Dec,2045,RES_SMALL,MEDIUM,Boroondara,2056.0
Dec,2045,RES_SMALL,MEDIUM,Whitehorse,2107.0
Dec,2045,RES_SMALL,MEDIUM,Boroondara,1793.0
Dec,2045,RES_SMALL,MEDIUM,Whitehorse,3664.0
Dec,2045,RES_SMALL,MEDIUM,Whitehorse,2596.0
Dec,2045,RES_SMALL,MEDIUM,Maroondah,3992.0
Dec,2045,RES_SMALL,MEDIUM,Maroondah,2133.0
Dec,2045,RES_SMALL,MEDIUM,Maroondah,5034.0
Dec,2045,RES_SMALL,MEDIUM,Maroondah,1634.0
Dec,2045,RES_SMALL,MEDIUM,Yarra Ranges,1540.0
Dec,2045,RES_SMALL,MEDIUM,Yarra Ranges,2029.0
Dec,2045,RES_SMALL,MEDIUM,Stonnington,2112.0
Dec,2045,RES_SMALL,MEDIUM,Stonnington,1661.0
Dec,2045,RES_SMALL,MEDIUM,Stonnington,980.0
Dec,2045,RES_SMALL,MEDIUM,Stonnington,1363.0
Dec,2045,RES_SMALL,MEDIUM,Monash,3995.0
Dec,2045,RES_SMALL,MEDIUM,Monash,6924.0
Dec,2045,RES_SMALL,MEDIUM,Whitehorse,1202.0
Dec,2045,RES_SMALL,MEDIUM,Knox,3979.0
Dec,2045,RES_SMALL,MEDIUM,Maroondah,2627.0
Dec,2045,RES_SMALL,MEDIUM,Maroondah,2497.0
Dec,2045,RES_SMALL,MEDIUM,Maroondah,4412.0
Dec,2045,RES_SMALL,MEDIUM,Glen Eira,1588.0
Dec,2045,RES_SMALL,MEDIUM,Glen Eira,2009.0
Dec,2045,RES_SMALL,MEDIUM,Glen Eira,3121.0
Dec,2045,RES_SMALL,MEDIUM,Kingston,3063.0
Dec,2045,RES_SMALL,MEDIUM,Monash,2602.0
Dec,2045,RES_SMALL,MEDIUM,Monash,1144.0
Dec,2045,RES_SMALL,MEDIUM,Monash,2029.0
Dec,2045,RES_SMALL,MEDIUM,Monash,2191.0
Dec,2045,RES_SMALL,MEDIUM,Greater Dandenong,2330.0
Dec,2045,RES_SMALL,MEDIUM,Greater Dandenong,3334.0
Dec,2045,RES_SMALL,MEDIUM,Greater Dandenong,4077.0
Dec,2045,RES_SMALL,MEDIUM,Greater Dandenong,6662.0
Dec,2045,RES_SMALL,MEDIUM,Knox,4077.0
Dec,2045,RES_SMALL,MEDIUM,Knox,1001.0
Dec,2045,RES_SMALL,MEDIUM,Stonnington,1706.0
Dec,2045,RES_SMALL,MEDIUM,Stonnington,2016.0
Dec,2045,RES_SMALL,MEDIUM,Port Phillip,1515.0
Dec,2045,RES_SMALL,MEDIUM,Glen Eira,1407.0
Dec,2045,RES_SMALL,MEDIUM,Bayside,2846.0
Dec,2045,RES_SMALL,MEDIUM,Kingston,1869.0
Dec,2045,RES_SMALL,MEDIUM,Bayside,1219.0
Dec,2045,RES_SMALL,MEDIUM,Bayside,1202.0
Dec,2045,RES_SMALL,MEDIUM,Kingston,2796.0
Dec,2045,RES_SMALL,MEDIUM,Kingston,2414.0
Dec,2045,RES_SMALL,MEDIUM,Kingston,1561.0
Dec,2045,RES_SMALL,MEDIUM,Kingston,4189.0
Dec,2045,RES_SMALL,MEDIUM,Kingston,2729.0
Dec,2045,RES_SMALL,MEDIUM,Kingston,1367.0
Dec,2045,RES_SMALL,MEDIUM,Frankston,6077.0
Dec,2045,RES_SMALL,MEDIUM,Frankston,498.0
Dec,2045,RES_SMALL,MEDIUM,Kingston,2489.0
Dec,2045,RES_SMALL,MEDIUM,Glen Eira,3392.0
Dec,2045,RES_SMALL,MEDIUM,Port Phillip,1425.0
Dec,2045,RES_SMALL,MEDIUM,Port Phillip,1047.0
Dec,2045,RES_SMALL,MEDIUM,Port Phillip,2607.0
Dec,2045,RES_SMALL,MEDIUM,Whittlesea,1994.0
Dec,2045,RES_SMALL,MEDIUM,Whittlesea,2609.0
Dec,2045,RES_SMALL,MEDIUM,Whittlesea,4721.0
Dec,2045,RES_SMALL,MEDIUM,Whittlesea,987.0
Dec,2045,RES_SMALL,MEDIUM,Yarra Ranges,744.0
Dec,2045,RES_SMALL,MEDIUM,Yarra Ranges,150.0
Dec,2045,RES_SMALL,MEDIUM,Yarra Ranges,142.0
Dec,2045,RES_SMALL,MEDIUM,Yarra Ranges,364.0
Dec,2045,RES_SMALL,MEDIUM,Yarra Ranges,454.0
Dec,2045,RES_SMALL,MEDIUM,Yarra Ranges,470.0
Dec,2045,RES_SMALL,MEDIUM,Yarra Ranges,916.0
Dec,2045,RES_SMALL,MEDIUM,Yarra Ranges,270.0
Dec,2045,RES_SMALL,MEDIUM,Yarra Ranges,8.0
Dec,2045,RES_SMALL,MEDIUM,Yarra Ranges,183.0
Dec,2045,RES_SMALL,MEDIUM,Yarra Ranges,123.0
Dec,2045,RES_SMALL,MEDIUM,Greater Dandenong,2707.0
Dec,2045,RES_SMALL,MEDIUM,Casey,6082.0
Dec,2045,RES_SMALL,MEDIUM,Casey,5597.0
Dec,2045,RES_SMALL,MEDIUM,Casey,816.0
Dec,2045,RES_SMALL,MEDIUM,Cardinia,5602.0
Dec,2045,RES_SMALL,MEDIUM,Cardinia,274.0
Dec,2045,RES_SMALL,MEDIUM,Cardinia,110.0
Dec,2045,RES_SMALL,MEDIUM,Cardinia,366.0
Dec,2045,RES_SMALL,MEDIUM,Cardinia,329.0
Dec,2045,RES_SMALL,MEDIUM,Mornington Peninsula,2503.0
Dec,2045,RES_SMALL,MEDIUM,Mornington Peninsula,398.0
Dec,2045,RES_SMALL,MEDIUM,Mornington Peninsula,1724.0
Dec,2045,RES_SMALL,MEDIUM,Mornington Peninsula,1110.0
Dec,2045,RES_SMALL,MEDIUM,Mornington Peninsula,157.0
Dec,2045,RES_SMALL,MEDIUM,Mornington Peninsula,489.0
Dec,2045,RES_SMALL,MEDIUM,Mornington Peninsula,515.0
Dec,2045,RES_SMALL,MEDIUM,Mornington Peninsula,425.0
Dec,2045,RES_SMALL,MEDIUM,Mornington Peninsula,229.0
Dec,2045,RES_SMALL,MEDIUM,Mornington Peninsula,2187.0
Dec,2045,RES_SMALL,MEDIUM,Mornington Peninsula,3162.0
Dec,2045,RES_SMALL,MEDIUM,Mornington Peninsula,137.0
Dec,2045,RES_SMALL,MEDIUM,Mornington Peninsula,2207.0
Dec,2045,RES_SMALL,MEDIUM,Greater Dandenong,2568.0
Dec,2045,RES_SMALL,MEDIUM,Casey,11329.0
Dec,2045,RES_SMALL,MEDIUM,Casey,378.0
Dec,2045,RES_SMALL,MEDIUM,Cardinia,543.0
Dec,2045,RES_SMALL,HIGH,Melbourne,4337.0
Dec,2045,RES_SMALL,HIGH,Melbourne,967.0
Dec,2045,RES_SMALL,HIGH,Melbourne,575.0
Dec,2045,RES_SMALL,HIGH,Port Phillip,2116.0
Dec,2045,RES_SMALL,HIGH,Melbourne,2396.0
Dec,2045,RES_SMALL,HIGH,Melbourne,1292.0
Dec,2045,RES_SMALL,HIGH,Maribyrnong,2178.0
Dec,2045,RES_SMALL,HIGH,Maribyrnong,3325.0
Dec,2045,RES_SMALL,HIGH,Maribyrnong,1673.0
Dec,2045,RES_SMALL,HIGH,Hobsons Bay,2063.0
Dec,2045,RES_SMALL,HIGH,Hobsons Bay,2038.0
Dec,2045,RES_SMALL,HIGH,Maribyrnong,1399.0
Dec,2045,RES_SMALL,HIGH,Brimbank,5474.0
Dec,2045,RES_SMALL,HIGH,Brimbank,6358.0
Dec,2045,RES_SMALL,HIGH,Hobsons Bay,1544.0
Dec,2045,RES_SMALL,HIGH,Hobsons Bay,3414.0
Dec,2045,RES_SMALL,HIGH,Moonee Valley,1782.0
Dec,2045,RES_SMALL,HIGH,Moonee Valley,3314.0
Dec,2045,RES_SMALL,HIGH,Brimbank,1955.0
Dec,2045,RES_SMALL,HIGH,Brimbank,835.0
Dec,2045,RES_SMALL,HIGH,Brimbank,6227.0
Dec,2045,RES_SMALL,HIGH,Moonee Valley,3238.0
Dec,2045,RES_SMALL,HIGH,Moonee Valley,1917.0
