mode,travel_bounds,trips,full_distance_km,gpc_distance_km,full_co2e_tons,gpc_co2e_tons,year,lga
RAIL,TOTAL,21384082,274308249,140678251,0,0,2019,Boroondara
RAIL,TOTAL,19247593,201514158,104309333.5,0,0,2018,Boroondara
TRAM,IN-BOUNDARY,2634734,7994533,7994533,0,0,2023,Boroondara
TRAM,IN-BOUNDARY,1995238,6435942,6435942,0,0,2022,Boroondara
TRAM,IN-BOUNDARY,1680048,5719620,5719620,0,0,2021,Boroondara
TRAM,IN-BOUNDARY,1882187,5932709,5932709,0,0,2020,Boroondara
TRAM,IN-BOUNDARY,4674507,13515348,13515348,0,0,2019,Boroondara
TRAM,IN-BOUNDARY,4524036,11344945,11344945,0,0,2018,Boroondara
TRAM,INBOUND,4225432,43163340,21581670,0,0,2023,Boroondara
TRAM,INBOUND,3294533,31218432,15609216,0,0,2022,Boroondara
TRAM,INBOUND,2489117,23348751,11674375.5,0,0,2021,Boroondara
TRAM,INBOUND,2709500,29975580,14987790,0,0,2020,Boroondara
TRAM,INBOUND,6138289,54848175,27424087.5,0,0,2019,Boroondara
TRAM,INBOUND,6040608,40957763,20478881.5,0,0,2018,Boroondara
TRAM,OUTBOUND,4224968,39922491,19961245.5,0,0,2023,Boroondara
TRAM,OUTBOUND,3304439,28149825,14074912.5,0,0,2022,Boroondara
TRAM,OUTBOUND,2494179,21402392,10701196,0,0,2021,Boroondara
TRAM,OUTBOUND,2704002,26023340,13011670,0,0,2020,Boroondara
TRAM,OUTBOUND,6306052,55503603,27751801.5,0,0,2019,Boroondara
TRAM,OUTBOUND,6200872,42509865,21254932.5,0,0,2018,Boroondara
TRAM,TOTAL,11085134,91080364,49537448.5,0,0,2023,Boroondara
TRAM,TOTAL,8594210,65804199,36120070.5,0,0,2022,Boroondara
TRAM,TOTAL,6663344,50470763,28095191.5,0,0,2021,Boroondara
TRAM,TOTAL,7295689,61931629,33932169,0,0,2020,Boroondara
TRAM,TOTAL,17118848,123867126,68691237,0,0,2019,Boroondara
TRAM,TOTAL,16765516,94812573,53078759,0,0,2018,Boroondara
