mode,travel_bounds,trips,full_distance_km,gpc_distance_km,full_co2e_tons,gpc_co2e_tons,year,lga
RAIL,OUTBOUND,3715937,48901247,24450623.5,0,0,2023,Maribyrnong
RAIL,OUTBOUND,3187776,42115684,21057842,0,0,2022,Maribyrnong
RAIL,OUTBOUND,2196279,29706638,14853319,0,0,2021,Maribyrnong
RAIL,OUTBOUND,2366948,31562507,15781253.5,0,0,2020,Maribyrnong
RAIL,OUTBOUND,5758132,79267296,39633648,0,0,2019,Maribyrnong
RAIL,OUTBOUND,6157898,86730146,43365073,0,0,2018,Maribyrnong
RAIL,TOTAL,7518660,98988648,49494324,0,0,2023,Maribyrnong
RAIL,TOTAL,6392286,84744564,42372282,0,0,2022,Maribyrnong
RAIL,TOTAL,4413216,59499633,29749816.5,0,0,2021,Maribyrnong
RAIL,TOTAL,4820044,63709182,31854591,0,0,2020,Maribyrnong
RAIL,TOTAL,11662812,159426462,79713231,0,0,2019,Maribyrnong
RAIL,TOTAL,12655780,179686921,90442385.5,0,0,2018,Maribyrnong
TRAM,IN-BOUNDARY,583142,1493298,1493298,0,0,2023,Maribyrnong
TRAM,IN-BOUNDARY,431595,1187026,1187026,0,0,2022,Maribyrnong
TRAM,IN-BOUNDARY,911908,2678137,2678137,0,0,2019,Maribyrnong
TRAM,IN-BOUNDARY,770876,2038620,2038620,0,0,2018,Maribyrnong
TRAM,INBOUND,695732,5905553,2952776.5,0,0,2018,Maribyrnong
TRAM,OUTBOUND,743673,6258599,3129299.5,0,0,2018,Maribyrnong
TRAM,TOTAL,583142,1493298,1493298,0,0,2023,Maribyrnong
TRAM,TOTAL,431595,1187026,1187026,0,0,2022,Maribyrnong
TRAM,TOTAL,911908,2678137,2678137,0,0,2019,Maribyrnong
TRAM,TOTAL,2210281,14202772,8120696,0,0,2018,Maribyrnong
